transaction_id,amount,time_seconds,merchant_id,country,device_id,is_fraud
7221,233.61,34524,1018,CN,2115,0
7222,22.45,84293,1016,ZA,2143,0
7223,11.29,18515,1068,CN,2311,0
7224,28.79,22027,1060,ZA,2329,0
7225,180.37,13792,1003,IN,2547,0
7226,286.2,81313,1021,ZA,2222,0
7227,156.9,85330,1073,IN,2235,0
7228,9.32,32544,1084,ZA,2863,0
7229,235.65,84287,1088,ZA,2468,0
7230,44.04,85263,1005,CN,2847,0
7231,0.75,23665,1029,ZA,2695,0
7232,46.73,31126,1092,CN,2988,0
7233,3.77,19481,1074,ZA,2241,0
7234,62.8,23549,1010,ZA,2303,0
7235,33.07,68872,1047,IN,2492,0
7236,51.31,73693,1045,UK,2719,0
7237,75.98,52236,1026,US,2569,0
7238,162.48,63983,1018,ZA,2782,0
7239,86.75,36155,1085,UK,2967,0
7240,45.54,37481,1091,ZA,2910,0
7241,136.93,67967,1058,US,2148,0
7242,188.8,82561,1067,UK,2575,0
7243,10.2,20446,1053,UK,2468,0
7244,60.73,8507,1082,CN,2134,0
7245,26.78,33208,1016,NG,2819,0
7246,3.86,17522,1049,ZA,2018,0
7247,88.34,47402,1039,ZA,2892,0
7248,158.89,25490,1099,US,2597,0
7249,14.23,38011,1086,ZA,2685,0
7250,133.88,35071,1091,ZA,2549,0
7251,153.6,47754,1010,IN,2140,0
7252,196.59,45102,1013,IN,2985,0
7253,24.66,14040,1012,UK,2299,0
7254,187.43,7046,1087,UK,2405,0
7255,30.93,39374,1079,US,2710,0
7256,64.3,36189,1027,UK,2499,0
7257,4.15,83998,1093,IN,2034,0
7258,3.59,86070,1043,NG,2642,0
7259,101.94,34968,1062,ZA,2738,0
7260,47.03,20935,1060,NG,2366,0
7261,23.69,55581,1090,NG,2655,0
7262,16.9,9009,1016,ZA,2428,0
7263,88.68,46989,1049,ZA,2655,0
7264,0.03,46876,1025,IN,2705,0
7265,131.15,67482,1006,UK,2357,0
7266,6.61,36724,1098,IN,2848,0
7267,17.0,51377,1078,ZA,2677,0
7268,39.05,68861,1015,ZA,2023,0
7269,53.07,8699,1084,ZA,2981,0
7270,35.08,3745,1016,US,2433,0
7271,30.94,44837,1089,US,2214,0
7272,265.75,30794,1034,IN,2363,0
7273,82.08,21198,1083,NG,2466,0
7274,1.9,57803,1083,CN,2824,0
7275,44.99,13489,1022,ZA,2235,0
7276,166.36,50557,1068,ZA,2122,0
7277,28.7,61439,1008,ZA,2567,0
7278,7.95,22474,1086,US,2597,0
7279,113.63,56439,1017,ZA,2464,0
7280,74.52,83956,1092,NG,2833,0
7281,67.58,55186,1074,ZA,2077,0
7282,4.41,68213,1047,ZA,2603,0
7283,12.11,55296,1071,US,2332,0
7284,77.95,34512,1090,ZA,2247,0
7285,18.64,76711,1065,IN,2613,0
7286,56.11,1177,1022,IN,2336,0
7287,62.98,761,1084,ZA,2072,0
7288,26.67,6458,1009,IN,2829,0
7289,237.18,59698,1037,UK,2743,0
7290,147.85,54775,1058,US,2525,0
7291,102.52,53866,1067,ZA,2705,0
7292,6.5,20110,1084,NG,2233,0
7293,8.98,83853,1042,ZA,2187,0
7294,54.31,61446,1011,ZA,2276,0
7295,14.02,28433,1052,ZA,2418,0
7296,306.31,72715,1013,US,2541,0
7297,13.81,14849,1051,UK,2976,0
7298,53.47,69980,1083,IN,2422,0
7299,36.22,68500,1071,NG,2024,0
7300,81.6,41990,1090,CN,2427,0
7301,11.05,59891,1060,IN,2186,0
7302,45.01,59866,1040,ZA,2742,0
7303,25.69,78347,1020,US,2354,0
7304,174.96,75603,1047,US,2133,0
7305,3.31,39992,1055,UK,2130,0
7306,196.02,65097,1034,UK,2931,0
7307,143.18,76008,1043,NG,2111,0
7308,28.26,80662,1038,ZA,2878,0
7309,124.58,3101,1014,NG,2640,0
7310,2.54,26990,1011,ZA,2417,0
7311,272.57,69214,1097,ZA,2576,0
7312,59.82,34611,1007,US,2025,0
7313,28.91,61495,1093,UK,2529,0
7314,36.03,51090,1066,ZA,2931,0
7315,5.5,15958,1093,US,2645,0
7316,363.37,72619,1092,US,2714,0
7317,3.21,65256,1000,ZA,2765,0
7318,85.12,67002,1079,NG,2939,0
7319,46.78,49887,1041,ZA,2551,0
7320,237.94,339,1030,IN,2029,0
7321,22.59,50528,1073,ZA,2589,0
7322,60.76,82624,1029,US,2841,0
7323,52.68,69260,1042,IN,2760,0
7324,97.09,53570,1025,IN,2286,0
7325,5.63,21643,1011,IN,2441,0
7326,17.23,60252,1058,ZA,2438,0
7327,19.32,10334,1068,ZA,2163,0
7328,107.2,62977,1072,UK,2334,0
7329,16.77,789,1010,US,2413,0
7330,68.17,33941,1046,CN,2559,0
7331,19.39,552,1022,ZA,2589,0
7332,158.22,19806,1080,US,2622,0
7333,228.04,36979,1042,US,2342,0
7334,58.47,8823,1076,IN,2784,0
7335,34.75,31980,1080,ZA,2282,0
7336,21.33,860,1086,CN,2363,0
7337,4.09,290,1038,US,2253,0
7338,25.01,42417,1072,IN,2446,0
7339,84.96,79880,1081,US,2637,0
7340,61.02,5870,1054,IN,2972,0
7341,230.65,33397,1017,ZA,2397,0
7342,40.37,16186,1093,IN,2921,0
7343,94.7,21016,1041,US,2170,0
7344,53.76,69616,1025,US,2202,0
7345,57.49,78508,1017,ZA,2485,0
7346,24.93,67296,1084,NG,2640,0
7347,48.55,11274,1040,ZA,2279,0
7348,50.91,23304,1041,ZA,2403,0
7349,98.11,77702,1032,ZA,2455,0
7350,225.93,68934,1042,ZA,2007,0
7351,31.96,47698,1013,NG,2797,0
7352,3.45,76051,1054,ZA,2381,0
7353,54.86,14705,1057,ZA,2017,0
7354,62.9,36329,1009,ZA,2501,0
7355,14.76,59736,1027,US,2844,0
7356,114.32,52996,1013,US,2121,0
7357,335.6,10607,1082,ZA,2493,0
7358,233.17,52956,1025,US,2125,0
7359,17.56,30006,1073,US,2878,0
7360,166.59,78554,1016,IN,2739,0
7361,97.53,75352,1033,ZA,2594,0
7362,48.39,20494,1013,IN,2396,0
7363,62.23,21237,1025,ZA,2488,0
7364,151.56,72367,1033,NG,2431,0
7365,52.33,40963,1082,US,2187,0
7366,37.37,30541,1023,ZA,2153,0
7367,54.38,3447,1094,UK,2123,0
7368,69.23,71120,1069,IN,2904,0
7369,16.77,27156,1019,US,2865,0
7370,184.94,36559,1038,US,2308,0
7371,89.71,21465,1044,ZA,2606,0
7372,80.25,42120,1033,CN,2121,0
7373,8.38,82753,1021,IN,2873,0
7374,74.14,10190,1070,ZA,2070,0
7375,10.31,63394,1032,IN,2904,0
7376,6.56,5335,1005,ZA,2103,0
7377,59.95,54639,1015,NG,2665,0
7378,41.24,71796,1071,US,2755,0
7379,71.1,25778,1022,US,2370,0
7380,7.48,81141,1017,ZA,2672,0
7381,45.11,18559,1013,CN,2160,0
7382,15.37,42341,1049,IN,2888,0
7383,348.04,20557,1060,IN,2691,0
7384,65.89,43781,1035,ZA,2679,0
7385,93.04,72257,1014,ZA,2387,0
7386,31.49,20575,1004,UK,2411,0
7387,7.96,72848,1052,IN,2053,0
7388,297.95,4616,1047,CN,2451,0
7389,26.98,64908,1078,ZA,2750,0
7390,44.11,33763,1010,UK,2865,0
7391,83.95,33124,1001,NG,2560,0
7392,2.0,67229,1086,ZA,2871,0
7393,132.97,2590,1023,US,2879,0
7394,61.53,30870,1081,ZA,2645,0
7395,26.08,9534,1067,NG,2800,0
7396,5.09,7921,1078,IN,2132,0
7397,14.19,1691,1011,IN,2978,0
7398,180.33,42042,1058,NG,2145,1
7399,92.68,51209,1066,ZA,2130,0
7400,23.0,68440,1031,NG,2353,0
7401,5.43,53603,1035,IN,2633,0
7402,93.85,44377,1020,UK,2513,0
7403,67.97,39705,1069,US,2064,0
7404,41.47,18764,1065,CN,2802,0
7405,36.16,73744,1008,IN,2434,0
7406,19.55,15783,1075,IN,2835,0
7407,88.6,8515,1043,CN,2034,0
7408,282.33,2070,1058,ZA,2327,0
7409,15.46,82850,1023,IN,2427,0
7410,72.73,13771,1062,UK,2796,0
7411,44.16,64206,1077,ZA,2931,0
7412,47.35,83364,1040,UK,2333,0
7413,23.46,20936,1075,US,2297,0
7414,139.5,17905,1090,ZA,2112,0
7415,53.13,3098,1073,CN,2093,0
7416,62.72,27020,1001,ZA,2625,0
7417,29.08,57272,1094,CN,2518,0
7418,16.05,51339,1027,ZA,2396,0
7419,7.19,84488,1015,ZA,2533,0
7420,100.17,10985,1058,US,2056,0
7421,17.48,8283,1000,NG,2172,0
7422,93.71,46323,1085,ZA,2693,0
7423,39.59,37708,1000,CN,2001,0
7424,43.0,70298,1030,NG,2455,0
7425,50.67,5054,1021,IN,2824,0
7426,36.67,78812,1097,ZA,2468,0
7427,8.48,71317,1075,US,2117,0
7428,29.64,63304,1058,CN,2595,0
7429,87.19,16471,1086,ZA,2842,0
7430,87.68,83561,1027,ZA,2801,0
7431,26.97,70949,1075,US,2555,0
7432,49.31,72956,1026,CN,2580,0
7433,17.2,39678,1086,US,2564,0
7434,18.9,54325,1000,US,2957,0
7435,1.87,26527,1001,NG,2495,0
7436,181.65,43250,1094,CN,2861,0
7437,18.93,12029,1065,ZA,2800,0
7438,20.65,41583,1048,ZA,2331,0
7439,26.24,69368,1088,ZA,2511,0
7440,10.9,68147,1018,ZA,2836,0
7441,81.57,8353,1027,ZA,2640,0
7442,6.25,59336,1069,ZA,2162,0
7443,11.53,43042,1038,US,2250,0
7444,82.8,40996,1018,ZA,2536,0
7445,33.2,76604,1063,US,2643,0
7446,98.47,55918,1057,CN,2328,0
7447,65.21,68882,1016,ZA,2117,0
7448,23.66,36822,1069,ZA,2368,0
7449,84.18,48760,1078,ZA,2747,0
7450,9.89,4200,1085,US,2114,0
7451,61.5,47259,1040,NG,2636,0
7452,45.98,8527,1097,IN,2194,0
7453,24.94,10535,1004,US,2605,0
7454,74.11,17944,1022,IN,2723,0
7455,164.04,40290,1068,IN,2638,0
7456,545.34,69700,1009,ZA,2137,1
7457,74.87,12438,1067,ZA,2659,0
7458,41.5,64344,1011,NG,2295,0
7459,20.41,58005,1009,CN,2962,0
7460,23.78,70388,1059,ZA,2074,0
7461,52.23,72249,1029,ZA,2014,0
7462,36.62,61083,1023,IN,2371,0
7463,196.1,68719,1068,ZA,2155,0
7464,36.75,31354,1012,NG,2875,0
7465,37.4,73568,1099,ZA,2034,0
7466,38.7,79811,1008,ZA,2518,0
7467,144.93,18793,1017,US,2181,0
7468,84.17,37066,1034,NG,2992,0
7469,76.19,84454,1094,ZA,2169,0
7470,32.53,71135,1087,IN,2496,0
7471,136.26,32771,1003,ZA,2293,0
7472,3.13,13440,1040,US,2722,0
7473,163.71,11289,1025,ZA,2831,0
7474,57.52,49178,1043,IN,2056,0
7475,40.63,70697,1041,IN,2363,0
7476,55.0,66500,1009,ZA,2924,1
7477,88.07,81478,1072,ZA,2635,0
7478,1.03,49223,1000,IN,2705,0
7479,164.18,38369,1053,US,2594,0
7480,47.35,14184,1015,US,2712,0
7481,33.6,68483,1045,ZA,2763,0
7482,11.9,71774,1012,CN,2901,0
7483,46.31,13156,1063,CN,2336,0
7484,54.87,2411,1077,ZA,2001,0
7485,41.35,15674,1086,UK,2422,0
7486,90.82,8308,1054,IN,2901,0
7487,43.7,68460,1062,US,2781,0
7488,260.4,576,1017,US,2752,0
7489,73.16,14641,1060,ZA,2473,0
7490,131.8,74499,1091,ZA,2145,0
7491,9.26,50907,1019,IN,2325,0
7492,40.51,41139,1064,US,2587,0
7493,32.86,84325,1063,US,2229,0
7494,67.42,39651,1075,ZA,2917,0
7495,157.93,57315,1090,IN,2845,0
7496,6.53,15658,1063,IN,2268,0
7497,6.03,38907,1012,UK,2584,0
7498,151.94,79720,1067,CN,2881,0
7499,19.15,63917,1088,ZA,2617,0
7500,88.39,31747,1069,IN,2735,0
7501,62.62,78501,1056,UK,2521,0
7502,143.13,76029,1044,ZA,2794,0
7503,10.69,52140,1085,ZA,2781,0
7504,11.12,54936,1037,ZA,2264,0
7505,65.1,26178,1053,IN,2648,0
7506,234.06,67750,1035,IN,2217,0
7507,42.89,8000,1066,UK,2952,0
7508,31.67,8065,1078,ZA,2223,0
7509,74.65,62404,1010,CN,2360,0
7510,213.26,1085,1097,ZA,2290,0
7511,145.08,49325,1026,UK,2153,0
7512,432.0,69068,1086,IN,2680,0
7513,1.83,62063,1016,ZA,2364,0
7514,9.58,17622,1086,NG,2105,0
7515,75.22,63902,1097,ZA,2632,0
7516,137.44,4834,1084,ZA,2578,0
7517,26.87,85733,1032,NG,2797,0
7518,21.87,12008,1004,ZA,2284,0
7519,123.71,78498,1080,US,2595,0
7520,4.64,47229,1061,ZA,2835,0
7521,36.88,8012,1064,US,2525,0
7522,56.39,51125,1070,ZA,2876,0
7523,65.74,85702,1066,IN,2179,0
7524,104.34,84164,1089,ZA,2038,0
7525,35.06,9849,1079,IN,2276,0
7526,75.88,41372,1079,NG,2838,0
7527,70.43,13767,1043,US,2511,0
7528,63.46,80647,1013,IN,2005,0
7529,81.84,39989,1089,ZA,2182,0
7530,24.03,40582,1090,ZA,2551,0
7531,7.08,44370,1056,ZA,2709,0
7532,10.16,45052,1047,ZA,2664,0
7533,20.35,45289,1016,CN,2387,0
7534,55.48,21565,1043,ZA,2763,0
7535,146.83,53164,1003,IN,2740,0
7536,96.66,68125,1080,NG,2472,0
7537,124.49,50281,1096,ZA,2465,0
7538,34.58,57988,1029,CN,2929,0
7539,41.49,75285,1084,CN,2088,0
7540,40.03,70037,1080,CN,2533,0
7541,17.04,23423,1074,US,2311,0
7542,5.05,84693,1054,ZA,2301,0
7543,71.51,84705,1029,ZA,2119,0
7544,362.38,1706,1017,UK,2695,0
7545,14.6,51753,1083,ZA,2717,0
7546,3.82,41334,1097,NG,2996,0
7547,120.96,67148,1091,IN,2458,0
7548,23.29,82374,1072,ZA,2922,0
7549,141.59,50627,1043,US,2089,0
7550,97.37,15546,1061,CN,2115,0
7551,233.02,48735,1030,ZA,2674,0
7552,42.07,74581,1015,ZA,2399,0
7553,86.77,25299,1094,ZA,2499,0
7554,50.02,66927,1092,ZA,2615,0
7555,79.67,43347,1076,ZA,2659,0
7556,47.77,41221,1022,ZA,2782,0
7557,16.72,40776,1013,ZA,2973,0
7558,56.73,15948,1001,UK,2109,0
7559,60.16,25118,1011,ZA,2199,0
7560,133.11,79693,1057,ZA,2791,0
7561,106.4,17021,1091,IN,2957,0
7562,87.2,73892,1095,UK,2224,0
7563,9.63,57964,1055,ZA,2591,0
7564,102.01,48215,1023,IN,2986,0
7565,55.5,1223,1036,ZA,2762,0
7566,179.62,36110,1028,ZA,2219,0
7567,201.93,21526,1041,IN,2811,0
7568,4.54,74392,1017,ZA,2653,0
7569,137.47,38829,1002,IN,2072,0
7570,3.07,79068,1076,IN,2877,0
7571,36.6,51862,1012,ZA,2716,0
7572,62.52,86281,1028,ZA,2434,0
7573,12.82,20336,1065,ZA,2917,0
7574,109.73,30796,1058,ZA,2733,0
7575,0.67,27167,1091,IN,2671,0
7576,14.77,66416,1047,US,2591,0
7577,69.55,16818,1003,ZA,2114,0
7578,100.25,38892,1050,UK,2024,0
7579,198.77,24488,1004,ZA,2176,0
7580,97.8,37952,1038,ZA,2278,0
7581,89.13,83904,1040,ZA,2292,0
7582,40.12,13223,1004,IN,2219,0
7583,0.1,61457,1007,ZA,2002,0
7584,10.24,30261,1097,US,2827,0
7585,61.18,59966,1055,ZA,2314,0
7586,89.95,75520,1024,UK,2406,0
7587,43.23,68334,1090,ZA,2544,0
7588,104.95,7603,1051,ZA,2693,0
7589,59.03,77240,1051,US,2550,0
7590,6.17,34261,1006,UK,2152,0
7591,17.06,15707,1060,ZA,2062,0
7592,146.61,18009,1099,IN,2088,0
7593,103.25,59763,1095,ZA,2102,0
7594,180.12,52169,1084,NG,2852,0
7595,10.0,18231,1046,UK,2502,0
7596,370.21,3246,1081,IN,2698,0
7597,18.8,58882,1065,US,2158,0
7598,0.95,29825,1058,ZA,2560,0
7599,476.89,15925,1004,IN,2733,0
7600,26.4,1316,1043,IN,2358,0
7601,88.21,59063,1041,CN,2699,0
7602,15.55,83870,1060,ZA,2764,0
7603,69.44,2026,1062,UK,2876,0
7604,187.5,67083,1049,US,2489,0
7605,30.87,15289,1037,NG,2191,0
7606,88.75,48886,1091,CN,2243,0
7607,16.65,65020,1094,US,2993,0
7608,78.42,39279,1053,NG,2933,0
7609,32.81,85643,1043,ZA,2582,0
7610,18.98,27279,1023,ZA,2858,0
7611,30.05,18356,1062,ZA,2076,0
7612,15.76,62535,1096,ZA,2732,0
7613,185.75,65200,1038,ZA,2854,0
7614,40.49,30043,1011,ZA,2775,0
7615,22.51,12795,1062,US,2980,0
7616,47.6,82536,1008,US,2780,0
7617,30.92,61513,1078,IN,2793,0
7618,109.14,22158,1086,US,2905,0
7619,283.85,48630,1021,US,2732,0
7620,46.11,19005,1035,ZA,2090,0
7621,157.88,84013,1073,IN,2567,0
7622,66.75,85096,1027,ZA,2387,0
7623,13.69,40252,1055,CN,2617,0
7624,93.86,45176,1098,US,2286,0
7625,57.63,85490,1028,ZA,2784,0
7626,84.12,84066,1004,ZA,2903,0
7627,176.35,705,1003,ZA,2435,0
7628,46.45,51510,1050,ZA,2804,0
7629,185.15,46293,1014,ZA,2892,0
7630,111.12,44420,1093,UK,2915,0
7631,53.65,20152,1059,ZA,2046,0
7632,73.95,59278,1025,NG,2969,0
7633,31.51,55130,1022,IN,2306,0
7634,328.82,67855,1028,UK,2113,0
7635,88.05,60216,1085,ZA,2057,0
7636,3.59,73699,1098,ZA,2043,0
7637,31.64,209,1056,ZA,2353,0
7638,78.11,4834,1061,NG,2230,0
7639,4.64,31512,1058,UK,2778,0
7640,1.93,62485,1047,US,2011,0
7641,47.83,51959,1081,ZA,2393,0
7642,32.36,77982,1034,ZA,2716,0
7643,46.14,69498,1045,IN,2565,0
7644,24.38,13028,1032,US,2545,0
7645,14.4,51542,1070,CN,2759,0
7646,93.47,21903,1097,CN,2413,0
7647,57.82,11717,1009,IN,2910,0
7648,17.87,30545,1087,ZA,2501,0
7649,30.8,35212,1088,ZA,2647,0
7650,71.68,41100,1047,ZA,2229,0
7651,6.0,57635,1043,CN,2355,0
7652,12.76,52016,1090,ZA,2423,0
7653,6.09,35375,1069,NG,2499,0
7654,133.84,20320,1062,CN,2277,0
7655,111.68,19301,1048,IN,2772,0
7656,111.97,51370,1071,UK,2479,0
7657,100.79,83717,1084,ZA,2019,0
7658,88.54,9168,1040,ZA,2214,0
7659,51.85,68109,1082,US,2743,0
7660,82.24,18973,1097,CN,2493,0
7661,3.13,36051,1038,CN,2117,0
7662,77.72,42759,1022,ZA,2560,0
7663,120.36,86337,1012,ZA,2630,0
7664,55.51,84343,1052,UK,2435,0
7665,35.39,67426,1091,US,2449,0
7666,25.99,19951,1069,ZA,2658,0
7667,82.36,70911,1056,ZA,2729,0
7668,94.42,31305,1075,CN,2739,0
7669,163.82,81115,1066,CN,2397,0
7670,33.52,75406,1047,UK,2262,0
7671,117.49,84067,1019,UK,2952,0
7672,65.93,9109,1061,ZA,2335,0
7673,171.53,26842,1044,NG,2521,0
7674,60.03,10716,1062,ZA,2874,0
7675,58.32,83726,1007,ZA,2661,0
7676,69.0,48585,1025,ZA,2729,0
7677,110.68,46408,1037,ZA,2132,0
7678,267.49,36530,1091,IN,2203,0
7679,6.11,65385,1098,CN,2983,0
7680,4.39,59730,1040,NG,2503,0
7681,221.87,75623,1001,NG,2535,1
7682,60.38,77658,1006,ZA,2654,0
7683,76.34,30898,1024,US,2855,0
7684,52.69,63908,1050,NG,2215,0
7685,7.87,81377,1049,US,2233,0
7686,116.91,57392,1095,ZA,2921,0
7687,110.02,75578,1063,NG,2566,0
7688,29.88,26505,1011,ZA,2353,0
7689,29.25,6173,1052,ZA,2401,0
7690,145.53,84052,1074,US,2682,0
7691,6.01,6932,1009,ZA,2484,0
7692,170.36,83445,1060,UK,2389,0
7693,23.73,30241,1054,UK,2172,0
7694,71.91,16712,1098,ZA,2792,0
7695,219.9,68193,1067,CN,2976,0
7696,90.69,29105,1041,IN,2506,0
7697,42.81,30382,1065,ZA,2143,0
7698,93.57,54520,1043,NG,2950,0
7699,33.73,19589,1027,ZA,2246,0
7700,25.98,39601,1077,IN,2439,0
7701,456.7,40675,1057,IN,2540,0
7702,111.16,34366,1092,ZA,2319,0
7703,82.79,3851,1001,NG,2384,0
7704,35.12,7582,1054,IN,2635,0
7705,4.03,40591,1033,ZA,2684,0
7706,2.52,70143,1096,ZA,2233,0
7707,64.63,5507,1019,ZA,2364,0
7708,114.85,5934,1046,ZA,2979,0
7709,61.67,41971,1093,ZA,2537,0
7710,147.0,4659,1025,ZA,2596,0
7711,2.72,4398,1083,ZA,2561,0
7712,36.55,6242,1000,ZA,2497,0
7713,21.65,28620,1064,NG,2666,0
7714,47.43,10796,1088,CN,2611,0
7715,6.01,47145,1096,CN,2418,0
7716,246.56,47543,1086,ZA,2591,0
7717,20.21,63814,1074,IN,2540,0
7718,204.4,51175,1014,CN,2134,0
7719,44.4,37275,1013,CN,2061,0
7720,338.82,13937,1054,IN,2070,0
7721,64.61,19569,1000,IN,2894,0
7722,213.7,61947,1032,ZA,2801,0
7723,0.43,12343,1069,ZA,2943,0
7724,110.34,56875,1055,US,2644,0
7725,186.69,46803,1022,ZA,2116,0
7726,12.04,64863,1053,CN,2509,0
7727,8.09,64840,1089,ZA,2519,0
7728,44.21,59937,1002,CN,2199,0
7729,217.06,77069,1045,IN,2554,0
7730,62.54,49347,1005,US,2988,0
7731,59.97,31132,1024,ZA,2691,0
7732,12.17,31356,1016,ZA,2841,0
7733,0.06,15438,1027,NG,2768,1
7734,132.92,26366,1031,IN,2549,0
7735,7.33,79504,1092,CN,2987,0
7736,80.38,17490,1022,ZA,2774,0
7737,196.85,19173,1015,ZA,2336,0
7738,18.72,10376,1095,ZA,2183,0
7739,87.56,66254,1025,ZA,2495,0
7740,6.56,36763,1032,IN,2429,0
7741,74.06,65841,1057,ZA,2279,0
7742,14.32,41347,1047,US,2802,0
7743,106.53,41684,1082,US,2712,0
7744,28.67,30711,1054,ZA,2041,0
7745,49.8,14177,1040,UK,2962,0
7746,73.19,45970,1061,US,2299,0
7747,15.03,24570,1016,ZA,2515,0
7748,108.27,35364,1058,NG,2991,0
7749,28.84,47609,1013,ZA,2363,0
7750,86.86,18819,1081,UK,2118,0
7751,13.78,57522,1020,CN,2076,0
7752,93.21,31391,1062,NG,2791,0
7753,10.97,15788,1045,US,2838,0
7754,44.32,51055,1054,NG,2914,0
7755,22.72,75432,1061,IN,2122,0
7756,110.39,86095,1038,ZA,2858,0
7757,24.31,23565,1041,NG,2433,0
7758,170.77,62205,1047,US,2986,0
7759,177.92,13376,1027,IN,2401,0
7760,17.5,21875,1083,ZA,2349,0
7761,76.12,47606,1005,CN,2667,0
7762,7.34,78393,1058,UK,2412,0
7763,39.75,62996,1089,ZA,2328,0
7764,99.95,1283,1069,US,2102,0
7765,86.17,80456,1038,ZA,2870,0
7766,78.4,65783,1056,ZA,2340,0
7767,26.56,72178,1053,ZA,2940,0
7768,37.99,63533,1059,ZA,2613,0
7769,8.69,17365,1089,US,2902,0
7770,101.56,17949,1016,ZA,2044,0
7771,56.08,33503,1039,ZA,2344,0
7772,98.69,76387,1065,UK,2409,0
7773,22.9,79942,1084,ZA,2499,0
7774,31.38,14928,1053,ZA,2581,0
7775,32.54,16832,1070,ZA,2048,0
7776,2.09,7534,1043,US,2118,0
7777,33.37,1835,1083,ZA,2851,0
7778,130.09,70251,1066,ZA,2401,1
7779,182.07,33381,1056,US,2467,0
7780,58.42,54780,1035,ZA,2807,0
7781,48.63,66412,1056,US,2529,0
7782,2.5,9325,1042,ZA,2046,0
7783,169.09,29446,1043,IN,2000,1
7784,1.05,67166,1061,IN,2160,0
7785,231.67,60662,1082,CN,2294,0
7786,53.74,80249,1060,US,2623,0
7787,33.48,56525,1093,UK,2022,0
7788,206.39,10584,1010,CN,2755,0
7789,1.98,3901,1076,ZA,2269,0
7790,69.67,56203,1032,UK,2475,0
7791,63.69,81986,1065,ZA,2980,0
7792,19.81,80850,1022,US,2764,0
7793,44.81,2090,1048,ZA,2939,0
7794,84.5,26852,1019,IN,2292,0
7795,103.9,22454,1093,CN,2582,0
7796,0.06,55084,1014,ZA,2587,0
7797,220.98,77243,1065,IN,2498,0
7798,14.38,58566,1029,ZA,2676,0
7799,21.28,59888,1088,ZA,2486,0
7800,24.46,33823,1003,NG,2411,0
7801,3.08,32007,1063,ZA,2378,1
7802,10.5,14141,1064,US,2774,0
7803,343.52,12746,1007,ZA,2620,0
7804,30.29,3347,1051,UK,2888,0
7805,9.8,9361,1013,US,2691,0
7806,9.05,4101,1057,CN,2511,0
7807,101.68,48095,1010,NG,2656,0
7808,154.24,41453,1058,ZA,2701,0
7809,23.76,32668,1023,ZA,2164,0
7810,1.69,17747,1087,CN,2013,0
7811,20.19,15009,1031,NG,2490,0
7812,4.65,1056,1088,UK,2243,0
7813,8.73,32910,1045,UK,2434,0
7814,45.18,77043,1027,ZA,2822,0
7815,20.9,21215,1015,UK,2568,0
7816,58.04,56951,1041,IN,2003,0
7817,23.39,30375,1015,ZA,2213,0
7818,225.79,10076,1099,CN,2048,0
7819,189.11,35249,1011,ZA,2080,0
7820,66.93,75618,1075,US,2546,0
7821,35.01,40664,1061,ZA,2877,0
7822,38.39,85045,1033,UK,2180,0
7823,42.46,58285,1037,ZA,2671,0
7824,104.03,58959,1083,ZA,2869,0
7825,48.07,72586,1046,CN,2376,0
7826,155.44,38779,1078,US,2478,0
7827,230.73,59312,1021,US,2216,0
7828,32.75,48098,1079,US,2265,0
7829,65.8,11414,1087,ZA,2762,0
7830,7.99,36918,1002,ZA,2624,0
7831,17.9,15876,1000,ZA,2189,0
7832,42.68,72540,1052,US,2001,0
7833,18.47,9198,1063,IN,2574,0
7834,167.36,37429,1043,ZA,2474,0
7835,13.79,67333,1046,UK,2459,0
7836,48.65,78701,1037,ZA,2631,0
7837,74.45,84791,1062,ZA,2756,0
7838,94.18,70148,1080,US,2399,0
7839,38.64,52909,1040,ZA,2783,0
7840,162.67,51184,1020,US,2130,0
7841,67.21,60554,1044,ZA,2216,0
7842,46.32,31528,1012,CN,2529,0
7843,5.57,10283,1065,UK,2230,0
7844,49.99,4953,1065,ZA,2809,0
7845,137.51,86234,1042,ZA,2231,0
7846,76.27,53815,1061,ZA,2415,0
7847,142.78,59121,1088,ZA,2123,0
7848,54.5,39819,1091,NG,2561,0
7849,10.09,22016,1047,IN,2176,0
7850,1.1,13248,1025,ZA,2514,0
7851,28.9,17276,1098,US,2071,0
7852,95.78,17355,1091,ZA,2371,0
7853,124.95,82022,1060,UK,2124,0
7854,28.05,80675,1061,ZA,2382,0
7855,54.76,48276,1096,CN,2004,0
7856,43.73,58451,1081,NG,2184,0
7857,42.28,21529,1013,CN,2083,0
7858,21.05,36014,1053,ZA,2939,0
7859,11.73,20096,1040,UK,2664,0
7860,17.52,46733,1059,NG,2709,0
7861,4.55,3417,1008,NG,2731,0
7862,17.66,71981,1043,ZA,2022,0
7863,0.74,70953,1055,CN,2983,0
7864,78.95,15494,1093,CN,2905,0
7865,30.43,13302,1002,ZA,2649,0
7866,289.38,55669,1097,US,2160,0
7867,17.23,36427,1096,ZA,2072,0
7868,33.95,62270,1090,IN,2913,0
7869,35.43,58263,1058,NG,2706,0
7870,0.68,40274,1072,ZA,2096,0
7871,146.21,28803,1012,ZA,2585,0
7872,2.6,29164,1029,ZA,2538,0
7873,225.31,38441,1052,ZA,2162,0
7874,178.11,63327,1079,ZA,2061,0
7875,61.35,76925,1050,UK,2401,0
7876,62.75,51035,1041,NG,2262,0
7877,84.85,13490,1025,US,2198,0
